"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "probeset"
"OsAffx.4163.1.S1_at" -7.88487923435297 8.73285102536223 -3.09216353754601 0.00259712019886123 0.018446336335073 -3.95521850225468 "OsAffx.4163.1.S1_at"
"Os.2681.1.S1_at" -7.88920924138927 11.6293295990374 -3.4859400084627 0.000739240080647077 0.00618985470709041 -2.7792297642441 "Os.2681.1.S1_at"
"Os.15015.1.S1_a_at" -7.92483665590674 11.11204429881 -2.93729272484262 0.00413915257867936 0.0273411826027143 -4.38620374052695 "Os.15015.1.S1_a_at"
"Os.10149.2.S1_at" -7.94826012175523 9.97615862571989 -3.67227688439217 0.000394174185072944 0.00355301650767447 -2.18455077612215 "Os.10149.2.S1_at"
"Os.10977.1.S1_at" -7.99081254071157 13.6215658054804 -3.95326554595591 0.00014682540993075 0.00145386292884319 -1.24417485899841 "Os.10977.1.S1_at"
"Os.25104.1.S1_x_at" -8.00344403892231 8.55326542951964 -4.45157343365676 2.28658474621495e-05 0.000258635290945035 0.543174694112718 "Os.25104.1.S1_x_at"
"Os.12763.3.S1_at" -8.02976227959063 14.3396468259801 -3.16688318095422 0.00206216675993001 0.0151570709643017 -3.74078833023668 "Os.12763.3.S1_at"
"Os.11857.1.S1_at" -8.10053496718756 15.0880359621557 -4.5444945285802 1.59362815288942e-05 0.000184143315886228 0.892204736475996 "Os.11857.1.S1_at"
"Os.8311.1.S1_a_at" -8.12459026739106 25.4628872883559 -3.23195381554836 0.00168183001638852 0.0127401676568193 -3.55066808592707 "Os.8311.1.S1_a_at"
"Os.12338.1.S1_at" -8.14312954954045 10.611250391532 -5.00207654528388 2.53693708040192e-06 3.24696437161202e-05 2.67660307656817 "Os.12338.1.S1_at"
"Os.12395.1.S1_at" -8.14676658206963 14.4136358435199 -4.73013679134316 7.65010499982557e-06 9.21062369072579e-05 1.60333156154394 "Os.12395.1.S1_at"
"Os.16332.1.S1_at" -8.18797181609479 15.1816940170221 -4.27921765067114 4.41580448733315e-05 0.000478722261651522 -0.0915012069948276 "Os.16332.1.S1_at"
"Os.11596.1.S2_at" -8.23856781513642 13.941145538255 -5.40799384290351 4.60715162275914e-07 6.33367451885876e-06 4.34273459223575 "Os.11596.1.S2_at"
"Os.7014.1.S1_at" -8.24829861210391 11.2644881204762 -4.5032702871243 1.87146010423031e-05 0.000214561685716171 0.736776948514478 "Os.7014.1.S1_at"
"Os.20244.1.S1_at" -8.25892706803282 9.92581524129059 -2.89491556038932 0.00468877869415214 0.0303183471824281 -4.50091600563289 "Os.20244.1.S1_at"
"Os.6291.1.S1_x_at" -8.26432717844213 8.1360177642452 -2.73988980831664 0.00732031190901836 0.0435739830451905 -4.90853223277004 "Os.6291.1.S1_x_at"
"Os.12183.1.S1_at" -8.27288756388111 10.4777390860589 -2.93810911187379 0.00412917234868073 0.0272941098619972 -4.38398013258955 "Os.12183.1.S1_at"
"Os.14652.1.S1_at" -8.30200291500912 8.50797312955796 -4.31306707465054 3.88509343146658e-05 0.000424798840099877 0.0318126090530519 "Os.14652.1.S1_at"
"Os.1082.2.S1_at" -8.30627145335963 16.7624280483362 -3.01008650409187 0.00333157225820484 0.022780300204994 -4.18591224091119 "Os.1082.2.S1_at"
"Os.12267.2.S1_s_at" -8.3321558293436 19.5543928481302 -2.76427511467888 0.00683253219580133 0.0411400170471639 -4.84567950193031 "Os.12267.2.S1_s_at"
"Os.52821.1.S1_at" -8.33393535395405 8.2990275450417 -2.71896762899235 0.0077638836992171 0.04566962321153 -4.96207875605436 "Os.52821.1.S1_at"
"Os.12649.1.S1_at" -8.41807656546737 10.0055043276195 -4.91141899667323 3.6787971245144e-06 4.61918460829071e-05 2.31477959081231 "Os.12649.1.S1_at"
"Os.8342.1.S1_at" -8.46173387346132 8.3222819593476 -4.13809008411575 7.48199335522841e-05 0.000782595229146403 -0.598422397711999 "Os.8342.1.S1_at"
"Os.15076.1.S1_at" -8.53153733480262 11.7246646767031 -3.04329922690511 0.00301384582268127 0.0209016800818343 -4.09317772726377 "Os.15076.1.S1_at"
"Os.8249.1.S1_at" -8.55127204070071 9.31752281977645 -3.80114283935624 0.000252049418752649 0.00237411355004342 -1.75963842026309 "Os.8249.1.S1_at"
"Os.6872.2.S1_at" -8.55878851990095 10.2642197693682 -3.68847746645589 0.000372829392433773 0.0033818678780643 -2.13173637112561 "Os.6872.2.S1_at"
"Os.10947.1.S1_at" -8.71581871582574 14.8399819749551 -4.82966483396467 5.12743572622293e-06 6.31921213148892e-05 1.99190689144941 "Os.10947.1.S1_at"
"Os.15168.1.S1_at" -8.71858231974659 16.907566210057 -2.68449569170844 0.00854832666887982 0.0493580278641238 -5.04953444710968 "Os.15168.1.S1_at"
"OsAffx.12740.1.S1_s_at" -8.73723408199965 8.91450724293501 -2.84033042429677 0.00549556362643279 0.0345547262778837 -4.64660622438235 "OsAffx.12740.1.S1_s_at"
"Os.7205.1.A1_at" -8.74778481246668 9.20209942027283 -6.23978254966454 1.16046641645195e-08 1.80999956262153e-07 7.960758739093 "Os.7205.1.A1_at"
"Os.338.4.S1_s_at" -8.93819041269317 12.8642585665223 -4.47956323050289 2.05187938941566e-05 0.000234077421716599 0.647813070419542 "Os.338.4.S1_s_at"
"Os.12128.1.S1_at" -8.94775532439574 12.5809648792863 -2.87653077419468 0.00494747742468364 0.0316636347962521 -4.55024683683783 "Os.12128.1.S1_at"
"Os.4335.1.S1_at" -8.9486387660537 17.455595032291 -3.45233345470003 0.000826125270409687 0.00683360534332545 -2.88393539695238 "Os.4335.1.S1_at"
"Os.39014.1.S1_at" -8.99891685062403 13.5658787207934 -3.49159291597952 0.000725500154426532 0.00609258742299184 -2.76153993254268 "Os.39014.1.S1_at"
"Os.12292.1.S1_at" -9.10814102583102 16.8410591191246 -3.37388437907745 0.00106781832068254 0.00857212519269801 -3.1252605105896 "Os.12292.1.S1_at"
"OsAffx.23701.1.S1_at" -9.12963591833802 17.4999721624939 -2.728002226359 0.00756942310114368 0.0447597523072781 -4.93899948919099 "OsAffx.23701.1.S1_at"
"Os.39978.1.S1_at" -9.15039228639257 10.5557106954149 -3.59695778907412 0.000509553956876495 0.004462404676283 -2.42777708874101 "Os.39978.1.S1_at"
"Os.2695.1.S1_at" -9.1522463480471 9.29289696252488 -2.76044688493789 0.00690709180847374 0.0414844821178397 -4.85557818107577 "Os.2695.1.S1_at"
"Os.9551.1.S1_at" -9.17569414245702 8.94341396662441 -3.4631709899823 0.000797106560973065 0.00661837196957841 -2.85025592535819 "Os.9551.1.S1_at"
"Os.9195.1.S1_at" -9.26019271564517 11.1334482394093 -4.75236488073799 6.99891690118773e-06 8.46563916101798e-05 1.6896795886276 "Os.9195.1.S1_at"
"Os.10290.1.S1_at" -9.26702905453248 16.7756522128533 -3.85820038675611 0.000206130157958927 0.0019769615116161 -1.56803501236008 "Os.10290.1.S1_at"
"Os.9274.1.S1_at" -9.30050091674233 18.1327896299393 -3.6132028033 0.000482245138167111 0.00425333392534663 -2.37564167471339 "Os.9274.1.S1_at"
"Os.12161.1.S1_at" -9.3561494327674 15.6069996189137 -2.9198325705615 0.00435799358503221 0.0285575843667233 -4.43363647292522 "Os.12161.1.S1_at"
"Os.4188.1.S1_at" -9.36660369750716 16.580798850187 -3.363428881311 0.00110464563973226 0.00884055454659928 -3.15709385849635 "Os.4188.1.S1_at"
"Os.12349.1.S1_at" -9.36807864073772 14.2348528429302 -3.02542164800685 0.00318120393999218 0.0218982538969088 -4.14319895650717 "Os.12349.1.S1_at"
"Os.12291.1.S1_at" -9.40497701686789 18.0287183454118 -3.06716783633526 0.00280310329713438 0.0196779536565443 -4.02601498740438 "Os.12291.1.S1_at"
"OsAffx.1887.1.S1_x_at" -9.44918216277984 15.4244581891496 -2.86122534452046 0.00517277587083936 0.0328927554322367 -4.59111303899567 "OsAffx.1887.1.S1_x_at"
"Os.6783.1.S1_s_at" -9.4881497119996 11.6791048900481 -2.97836890463602 0.00366365204407984 0.0246659253306804 -4.27368447673728 "Os.6783.1.S1_s_at"
"Os.11019.1.S1_at" -9.54463840942627 12.9913083597563 -2.78941041373567 0.00636095685034164 0.0389795414338215 -4.78039659316819 "Os.11019.1.S1_at"
"Os.4510.1.S1_at" -9.61569422633843 16.0276929369032 -2.83140207737762 0.00563903811749923 0.0352864299598036 -4.67021342323744 "Os.4510.1.S1_at"
"OsAffx.6495.1.S1_s_at" -9.64884059720107 10.0866014971097 -4.12359343078982 7.89364513046799e-05 0.000821013494429063 -0.649824270430027 "OsAffx.6495.1.S1_s_at"
"Os.12250.1.S1_at" -9.65143476297256 12.834701913077 -2.74949342500899 0.00712454284684083 0.0426121031517011 -4.8838358852235 "Os.12250.1.S1_at"
"Os.10952.1.S1_at" -9.6851760579231 13.3068600282447 -2.83845281881605 0.00552545511254111 0.0347008498706177 -4.65157597212883 "Os.10952.1.S1_at"
"Os.6058.1.S1_at" -9.71285379959982 10.5814445543164 -3.27591445552497 0.00146312797999624 0.0113038877824819 -3.42046557050569 "Os.6058.1.S1_at"
"OsAffx.24215.1.S1_x_at" -9.75300415310086 18.0456376626096 -2.82381128756568 0.00576370887584899 0.0359141212633257 -4.69023451778937 "OsAffx.24215.1.S1_x_at"
"Os.38233.1.S2_at" -9.7606842344677 17.9705704566978 -3.19558648890748 0.00188545634330072 0.0140489879095289 -3.65730978930007 "Os.38233.1.S2_at"
"Os.7649.1.S1_at" -9.76698107042393 9.74103219747689 -4.41202964914604 2.66285288802093e-05 0.000298029694598044 0.396081175904536 "Os.7649.1.S1_at"
"Os.12223.1.S1_at" -9.80357749027162 11.5930705791747 -3.54673675758384 0.00060353286453492 0.00517512295767226 -2.58781414458161 "Os.12223.1.S1_at"
"Os.11088.1.S1_at" -9.97188099839917 13.5448940666145 -3.24264644078761 0.00162598696478716 0.012367760341121 -3.5191287019036 "Os.11088.1.S1_at"
"Os.13485.1.S1_at" -9.97221054964325 11.7133561195079 -2.95620213815471 0.00391360059693966 0.0260824889028561 -4.33456738924246 "Os.13485.1.S1_at"
"Os.9484.1.S2_at" -10.0298991061578 10.5148266848976 -3.99728788069177 0.000125260658624067 0.00125989607592747 -1.09227516875126 "Os.9484.1.S2_at"
"Os.2224.1.S1_a_at" -10.0742786628214 12.8697189445752 -3.97830236753439 0.00013416052238074 0.00133978404024567 -1.15793320394488 "Os.2224.1.S1_a_at"
"Os.10256.1.S1_at" -10.1061738644953 16.1087703671823 -3.2284132943209 0.00170071207303137 0.0128509692092028 -3.56109287069195 "Os.10256.1.S1_at"
"Os.10183.1.S2_at" -10.1113226305047 12.4491087098868 -3.53163523219018 0.000634853662837469 0.00540813136593522 -2.63559913338023 "Os.10183.1.S2_at"
"Os.10607.1.S1_at" -10.1361503061423 20.478817449971 -4.82366212440964 5.25334778940484e-06 6.46051442030923e-05 1.96833027090344 "Os.10607.1.S1_at"
"OsAffx.3466.1.S1_s_at" -10.1450914676526 18.1723051658452 -2.8877387849455 0.00478824900095224 0.0308302630355298 -4.52020448867522 "OsAffx.3466.1.S1_s_at"
"Os.11504.1.S1_at" -10.2503149431678 13.9335211484905 -3.32422610471691 0.00125361903071512 0.00987577803686092 -3.27575576753262 "Os.11504.1.S1_at"
"Os.6860.1.S1_at" -10.274607388352 35.5786543238144 -2.95469389973663 0.0039311660946318 0.0261752347229243 -4.3386961190426 "Os.6860.1.S1_at"
"Os.3439.1.S1_a_at" -10.2919705246714 16.4886647257005 -2.89393790857555 0.00470221628742851 0.0303820037163859 -4.50354593511426 "Os.3439.1.S1_a_at"
"Os.9286.1.S1_s_at" -10.4985968812225 13.4024111026107 -3.15513361504929 0.00213885832957608 0.0156326542692313 -3.77478352843862 "Os.9286.1.S1_s_at"
"Os.11543.1.S1_a_at" -10.554380876429 18.5475639450805 -3.20883814099124 0.0018087321049501 0.0135335331394246 -3.61856410619316 "Os.11543.1.S1_a_at"
"Os.15262.1.S1_at" -10.6084658187692 12.2650352295867 -3.01968732751332 0.00323668080472106 0.0222135172750273 -4.15919190151088 "Os.15262.1.S1_at"
"Os.12281.1.S1_at" -10.643090227081 12.6801125057324 -4.21683777867011 5.58216665705425e-05 0.000595272044443574 -0.317011360063711 "Os.12281.1.S1_at"
"Os.4776.1.S1_at" -10.6513710714401 18.4178530105236 -3.4376309284233 0.000867086448872167 0.00712518324633864 -2.92949422247309 "Os.4776.1.S1_at"
"Os.57454.1.S1_x_at" -10.6744360758106 16.0436996058055 -2.91347294314965 0.00444031516634139 0.0289868219425485 -4.4508543549535 "Os.57454.1.S1_x_at"
"Os.32732.1.S1_at" -10.6781131369998 13.0009348967293 -3.83299637064813 0.000225333432346908 0.00214180603195797 -1.65293106682173 "Os.32732.1.S1_at"
"Os.12278.1.S1_at" -10.6876564042053 14.2548684473753 -4.03613347020151 0.000108779722207547 0.00110752271464042 -0.957238565375696 "Os.12278.1.S1_at"
"Os.11043.1.S1_x_at" -10.839440869647 18.0937757490884 -2.92899942634239 0.00424180434931198 0.0279388449463062 -4.4087630517713 "Os.11043.1.S1_x_at"
"Os.13708.1.S1_at" -10.875113713005 11.8050945287399 -3.99241343551046 0.000127490166382721 0.00128052524547055 -1.10915395996649 "Os.13708.1.S1_at"
"Os.12712.1.S1_at" -10.8942859251582 20.9630241126701 -3.24757825012567 0.00160081849291027 0.0121973398964516 -3.5045534303602 "Os.12712.1.S1_at"
"Os.5032.1.S1_at" -10.9174359798906 15.8024615975457 -4.51160455770362 1.81175646955992e-05 0.000208090892186324 0.768125285147173 "Os.5032.1.S1_at"
"Os.9075.1.S1_at" -10.9214012194527 13.3285590123801 -3.66871576100909 0.000399019079319008 0.00359160985246797 -2.19613662717477 "Os.9075.1.S1_at"
"Os.11740.1.S1_at" -10.9215516470888 17.0978206799346 -3.30942245350751 0.00131462277486153 0.0102955758246355 -3.32027712488157 "Os.11740.1.S1_at"
"Os.10498.1.S1_at" -10.98506561732 13.0918717373831 -5.16999003537317 1.26285377039856e-06 1.66280576073911e-05 3.35693199249046 "Os.10498.1.S1_at"
"Os.12785.1.S1_at" -11.0191553020706 19.0736063197688 -3.00411969124517 0.00339183595773397 0.0231372243136817 -4.20248313312563 "Os.12785.1.S1_at"
"OsAffx.24369.1.S2_at" -11.0340252339354 21.0732669526709 -2.82671363882885 0.00571574575226032 0.0356694858897446 -4.6825847950992 "OsAffx.24369.1.S2_at"
"Os.1151.2.S1_a_at" -11.1439437517717 18.9740131837822 -3.06765623580466 0.00279893735280422 0.01965352706542 -4.02463619423464 "Os.1151.2.S1_a_at"
"Os.10917.1.S1_at" -11.2085310813287 21.8623541449129 -3.05770431378616 0.00288496897260696 0.0201447842020589 -4.05269564727552 "Os.10917.1.S1_at"
"Os.33777.1.S1_at" -11.2314859494055 18.2078807617252 -2.95812653129003 0.00389129351934137 0.0259609585777057 -4.32929690451221 "Os.33777.1.S1_at"
"Os.6210.1.S1_at" -11.2819437771557 12.2964391402837 -2.99240198850062 0.00351312581952352 0.023830766925523 -4.23494588224872 "Os.6210.1.S1_at"
"Os.11005.1.S1_at" -11.357117166519 23.3369480233662 -3.39229590084617 0.00100575628440032 0.00813651587642168 -3.06901445938947 "Os.11005.1.S1_at"
"Os.4418.1.S2_at" -11.3615351746738 19.0547612565303 -3.05093536574194 0.00294487840326049 0.0204944297195147 -4.0717377948783 "Os.4418.1.S2_at"
"Os.12429.1.S1_at" -11.381428207696 12.7699956075342 -2.83632504952343 0.00555950927011868 0.0348755416605727 -4.65720450602698 "Os.12429.1.S1_at"
"Os.46185.1.S1_x_at" -11.4304022951467 23.4499617811581 -2.89265458259322 0.00471990903857167 0.0304825909343072 -4.50699700925831 "Os.46185.1.S1_x_at"
"Os.12355.1.S1_at" -11.4591216274253 16.8490107732378 -5.54440804548998 2.55972743417303e-07 3.60535787009615e-06 4.91847321779959 "Os.12355.1.S1_at"
"Os.11160.1.S2_at" -11.5742580558323 14.8221459326853 -4.78179992011019 6.21891449159749e-06 7.58778973754725e-05 1.80441024421992 "Os.11160.1.S2_at"
"Os.17844.1.S2_at" -11.7317948743962 16.9431585074841 -3.56329606397909 0.000570869451910818 0.00492521889784191 -2.53523611646728 "Os.17844.1.S2_at"
"Os.8165.1.S1_at" -11.7561873217354 14.2038612140838 -3.6338280837282 0.000449567086358476 0.00400078451448853 -2.30919092291878 "Os.8165.1.S1_at"
"Os.7150.1.S1_at" -11.8297330880425 13.4535390984505 -3.33802949799509 0.00119913769741747 0.00950530727354735 -3.23410042981272 "Os.7150.1.S1_at"
"Os.5500.1.S1_s_at" -12.0555042361988 16.6046942648455 -3.16817022836883 0.0020539234656239 0.0151103989633104 -3.73705825985836 "Os.5500.1.S1_s_at"
"Os.12374.1.S1_at" -12.0946187456499 16.5165992733474 -3.48631223679352 0.000738327848307198 0.00618402110517642 -2.77806562212172 "Os.12374.1.S1_at"
"Os.11582.2.S1_at" -12.111667864384 16.1801559030203 -3.45286058863736 0.000824691082706929 0.00682272544808088 -2.88229914422268 "Os.11582.2.S1_at"
"Os.1151.1.S1_a_at" -12.1367436595288 19.9422267261926 -3.44533159487119 0.000845399676982352 0.00696993164721284 -2.90565105396294 "Os.1151.1.S1_a_at"
"Os.9194.1.S1_at" -12.2181186871743 12.8430315829077 -3.21278360837834 0.00178645782467092 0.0133948154835054 -3.60700318488902 "Os.9194.1.S1_at"
"Os.11481.1.S1_s_at" -12.2632044963199 19.2527051408706 -2.78069571217786 0.00652098022396578 0.0397394740029316 -4.803087956763 "Os.11481.1.S1_s_at"
"Os.4918.1.S1_at" -12.3004353691153 12.1399849509071 -3.7279596039519 0.000325311993521184 0.00298864118031261 -2.0022917428881 "Os.4918.1.S1_at"
"Os.1981.1.S1_at" -12.6226044180702 14.9967917582269 -3.41444933076811 0.000935575566159268 0.00761492157976612 -3.00101801234574 "Os.1981.1.S1_at"
"Os.49042.1.A1_s_at" -12.7021951589236 15.5525261711579 -2.92542598849405 0.00428675385565883 0.0281605620773228 -4.41846701118708 "Os.49042.1.A1_s_at"
"Os.11915.1.S1_at" -12.8393382366313 13.2024514004516 -2.79614348312388 0.00623978752569106 0.0383229677618757 -4.76282364105755 "Os.11915.1.S1_at"
"Os.8864.1.S1_at" -12.9018628442581 16.4117217758734 -3.35422089508441 0.00113806335015479 0.00907509048896362 -3.18506428442052 "Os.8864.1.S1_at"
"Os.12175.1.S1_at" -12.934211785704 18.1254481103443 -4.76879870419547 6.55242299392344e-06 7.96085403847797e-05 1.75368058554893 "Os.12175.1.S1_at"
"Os.4986.1.S1_at" -12.9396854485477 25.3168310053344 -2.72399006725531 0.00765522679502848 0.0451643030663001 -4.94925682435687 "Os.4986.1.S1_at"
"Os.49708.1.S1_at" -12.9462109310314 12.782700232884 -3.80763243442471 0.000246372920966369 0.00232522548534411 -1.73795201444849 "Os.49708.1.S1_at"
"Os.48105.1.A1_at" -13.1029173161529 13.2094698803976 -2.93607566127865 0.00415407230269411 0.0274302620107242 -4.3895177190861 "Os.48105.1.A1_at"
"Os.1151.1.S1_x_at" -13.1238961572237 22.5309217279785 -3.3915494805388 0.00100820496216123 0.00815172849636968 -3.07129941626194 "Os.1151.1.S1_x_at"
"OsAffx.2932.1.S1_s_at" -13.1349899186801 18.2440995990334 -3.08097181621968 0.00268754682960931 0.0189875415139918 -3.98697566912258 "OsAffx.2932.1.S1_s_at"
"Os.7043.1.S1_at" -13.2420477387574 13.1990350890281 -4.94120916084278 3.25718788800405e-06 4.11682721122133e-05 2.43324053832717 "Os.7043.1.S1_at"
"Os.11714.1.S1_at" -13.4498735351793 13.2324221329347 -4.65637668366344 1.0260226704364e-05 0.00012146736718585 1.31862043939059 "Os.11714.1.S1_at"
"Os.8032.1.S2_at" -13.5112517563808 13.7444564297685 -3.62924324901955 0.000456644472077438 0.00405433592708457 -2.32398725338944 "Os.8032.1.S2_at"
"Os.4779.1.S1_at" -13.5141946095356 22.5493048935354 -2.74435298010316 0.00722872874021637 0.0431166019577322 -4.89706407872438 "Os.4779.1.S1_at"
"Os.57446.1.S1_x_at" -13.6379025919851 25.5236644196237 -2.82970226848304 0.00566673907830407 0.0354335292494009 -4.67470071154438 "Os.57446.1.S1_x_at"
"Os.38814.1.S1_at" -13.7155101119901 23.2090580224645 -3.17498587415479 0.00201077994595005 0.0148325716491201 -3.71728492185943 "Os.38814.1.S1_at"
"Os.4982.1.S1_at" -13.7806990766493 17.1477897361738 -3.10969331971881 0.00246114417329584 0.0176345202163419 -3.90528710672971 "Os.4982.1.S1_at"
"Os.11624.1.S1_at" -13.7810453311087 22.9625904778616 -3.37934935854435 0.00104903112568436 0.0084413832637807 -3.10859052265732 "Os.11624.1.S1_at"
"Os.12334.1.S1_x_at" -13.7994559482293 28.7808814479064 -2.72836090415861 0.00756179524613924 0.0447192553657592 -4.93808187696883 "Os.12334.1.S1_x_at"
"Os.37924.1.S1_x_at" -13.8089608767088 49.2787887495889 -2.76160774168195 0.00688440461326087 0.0413725549765168 -4.85257778314281 "Os.37924.1.S1_x_at"
"Os.21950.1.S1_at" -13.8868904668509 14.6713964846983 -4.54542165219541 1.58786354888751e-05 0.000183625123261312 0.895710841353234 "Os.21950.1.S1_at"
"Os.27517.1.A1_s_at" -13.9316622812604 15.1096558931042 -2.80692091203472 0.00605022105909604 0.0373706980423089 -4.73462017970943 "Os.27517.1.A1_s_at"
"Os.12743.1.S1_at" -14.0259141136433 14.9503599102806 -3.58103546294746 0.000537736189887093 0.0046780439733325 -2.47870268277037 "Os.12743.1.S1_at"
"Os.4622.1.S1_at" -14.0789770728825 23.0825314603096 -2.7346078558709 0.0074300614614982 0.0440764795599803 -4.92208360787092 "Os.4622.1.S1_at"
"Os.11314.1.S1_at" -14.1295664895694 22.9569697561789 -3.73081560664299 0.00032210787477715 0.00296157572031123 -1.99288809698732 "Os.11314.1.S1_at"
"Os.4726.1.S1_at" -14.1573695981275 25.1428365898952 -2.68299824523313 0.00858397939626036 0.0495140637028762 -5.05331172718689 "Os.4726.1.S1_at"
"Os.1151.1.S1_at" -14.2119091952603 24.0569108471051 -3.43662927579312 0.000869945518689512 0.0071456074654225 -2.93259252113653 "Os.1151.1.S1_at"
"Os.12071.1.S1_at" -14.2397965297169 21.9542489261325 -3.09781328343454 0.00255255219696463 0.0181973599411386 -3.93915115669261 "Os.12071.1.S1_at"
